ts_slot,acc_rms_axial,acc_rms_radial,acc_rms_tangential,bearing_condition,looseness_beta,misalignment_beta,motor_supply_freq,num_starts_betw_meas,output_power,overall_vibration,peak_to_peak,peak_to_peak_axial,peak_to_peak_radial,peak_to_peak_tangential,skin_temp,speed,total_num_starts,total_run_time,unbalance_beta,vibration_axial,vibration_radial,vibration_tangential
2025-08-14 10:15:00-05:00,0.7734,0.1803,0.5986,2.0,0.0,0.0,36.25,0.0,91.83,3.027,1.1221,5.7891,1.1221,3.668,42.8,1081.7,90.0,84.5,1.0,1.127,3.027,2.389
2025-08-14 10:30:00-05:00,0.7681,0.184,0.5933,2.0,0.0,0.0,36.22,0.0,79.02,3.057,1.1562,5.2305,1.1562,3.582,42.7,1081.5,90.0,84.8,1.0,1.048,3.057,2.338
2025-08-14 10:45:00-05:00,0.7822,0.1821,0.6016,2.0,0.0,0.0,36.25,0.0,94.39,3.016,1.1777,5.8203,1.1777,4.2812,42.7,1081.5,90.0,85.0,1.0,1.044,3.016,2.316
2025-08-14 11:00:00-05:00,0.7866,0.1793,0.5854,2.0,0.0,0.0,36.25,0.0,90.35,3.031,1.1543,5.2148,1.1543,3.4805,42.8,1081.7,90.0,85.3,1.0,1.165,3.031,2.4
2025-08-14 11:15:00-05:00,0.7852,0.1774,0.585,2.0,0.0,0.0,36.28,0.0,109.51,3.023,1.1729,5.2734,1.1729,3.8809,43.1,1081.5,90.0,85.5,1.0,1.099,3.023,2.352
2025-08-14 11:30:00-05:00,0.7944,0.1736,0.5718,2.0,0.0,0.0,36.22,0.0,75.09,3.117,1.0684,5.4805,1.0684,3.6738,43.4,1081.8,90.0,85.8,1.0,1.121,3.117,2.334
2025-08-14 11:45:00-05:00,0.7812,0.1742,0.5698,2.0,0.0,0.0,36.25,0.0,98.4,3.098,1.0781,5.1523,1.0781,3.3262,43.5,1081.2,90.0,86.0,1.0,1.084,3.098,2.377
2025-08-14 12:00:00-05:00,0.8052,0.1702,0.5688,2.0,0.0,0.0,36.25,0.0,102.84,3.15,1.0869,5.1797,1.0869,4.1719,43.8,1081.0,90.0,86.3,1.0,1.159,3.15,2.521
2025-08-14 12:15:00-05:00,0.7905,0.1688,0.5469,2.0,0.0,0.0,36.22,0.0,79.11,3.062,1.0508,5.5117,1.0508,3.4707,44.6,1081.5,90.0,86.5,1.0,1.152,3.062,2.434
2025-08-14 12:30:00-05:00,0.7974,0.1672,0.5273,2.0,0.0,0.0,36.25,0.0,17.73,3.068,1.0898,5.2852,1.0898,4.125,44.8,1086.4,90.0,86.8,1.0,1.093,3.068,2.416
2025-08-14 12:45:00-05:00,0.8223,0.165,0.5337,2.0,0.0,0.0,36.25,0.0,96.64,3.08,1.0371,6.5391,1.0371,5.0703,45.2,1081.3,90.0,87.0,1.0,1.079,3.08,2.479
2025-08-14 13:00:00-05:00,0.813,0.1652,0.5063,2.0,0.0,0.0,36.25,0.0,95.54,3.213,1.0127,6.4141,1.0127,3.8301,45.3,1081.4,90.0,87.3,1.0,1.091,3.213,2.398
2025-08-14 13:15:00-05:00,0.8164,0.1595,0.5024,2.0,0.0,0.0,36.25,0.0,100.39,3.133,1.0234,5.1484,1.0234,3.1504,45.8,1081.1,90.0,87.5,1.0,1.118,3.133,2.48
2025-08-14 13:30:00-05:00,0.8174,0.157,0.4919,2.0,0.0,0.0,36.22,0.0,78.26,3.184,1.0566,5.4297,1.0566,3.25,46.4,1081.6,90.0,87.8,1.0,1.144,3.184,2.393
2025-08-14 13:45:00-05:00,0.8213,0.1562,0.4924,2.0,0.0,0.0,36.25,0.0,97.06,3.184,0.9575,5.332,0.9575,3.1602,46.7,1081.3,90.0,88.0,1.0,0.99,3.184,2.449
2025-08-14 14:00:00-05:00,0.8174,0.1539,0.4883,2.0,0.0,0.0,36.25,0.0,92.47,3.068,0.9702,5.6641,0.9702,3.6934,46.9,1081.6,90.0,88.3,1.0,1.02,3.068,2.449
2025-08-14 14:15:00-05:00,0.8184,0.1521,0.4763,2.0,0.0,0.0,36.25,0.0,42.51,3.154,1.0693,5.1719,1.0693,2.9316,47.3,1084.8,90.0,88.5,1.0,1.029,3.154,2.49
2025-08-14 14:30:00-05:00,0.8379,0.1533,0.4858,2.0,0.0,0.0,36.22,0.0,85.32,3.139,0.9902,5.5586,0.9902,3.0996,47.6,1081.1,90.0,88.8,1.0,0.829,3.139,2.402
2025-08-14 14:45:00-05:00,0.8262,0.1583,0.4814,2.0,0.0,0.0,36.22,0.0,84.4,3.219,1.0527,4.8828,1.0527,3.0176,47.2,1081.2,90.0,89.0,1.0,1.003,3.219,2.461
2025-08-14 15:00:00-05:00,0.8247,0.1597,0.4863,2.0,0.0,0.0,36.25,0.0,103.86,3.172,1.0527,4.9648,1.0527,3.6621,47.0,1080.9,90.0,89.3,1.0,1.043,3.172,2.385
2025-08-14 15:15:00-05:00,0.8335,0.1588,0.4915,2.0,0.0,0.0,36.22,0.0,79.13,3.225,1.0264,5.668,1.0264,3.2129,47.0,1081.5,90.0,89.5,1.0,0.962,3.225,2.424
2025-08-14 15:30:00-05:00,0.8491,0.1608,0.5176,2.0,0.0,0.0,36.25,0.0,92.6,3.111,1.0938,5.8906,1.0938,5.1953,46.1,1081.6,90.0,89.8,1.0,1.022,3.111,2.51
2025-08-14 15:45:00-05:00,0.8428,0.1573,0.4827,2.0,0.0,0.0,36.25,0.0,97.55,3.377,1.04,5.8867,1.04,4.2031,47.2,1081.3,90.0,90.0,1.0,1.008,3.377,2.672
2025-08-14 16:00:00-05:00,0.8223,0.1593,0.4849,2.0,0.0,0.0,36.28,0.0,112.14,3.322,1.0703,5.2812,1.0703,3.3145,47.1,1081.3,90.0,90.3,1.0,1.055,3.322,2.525
2025-08-14 16:15:00-05:00,0.834,0.1571,0.4863,2.0,0.0,0.0,36.28,0.0,106.6,3.273,0.9868,5.457,0.9868,3.168,47.2,1081.7,90.0,90.5,1.0,1.091,3.273,2.557
2025-08-14 16:30:00-05:00,0.8438,0.1564,0.4805,2.0,0.0,0.0,36.22,0.0,77.26,3.238,1.0566,6.0273,1.0566,4.0781,47.5,1081.6,90.0,90.8,1.0,1.014,3.238,2.498
2025-08-14 16:45:00-05:00,0.8325,0.156,0.4849,2.0,0.0,0.0,36.22,0.0,79.71,3.326,1.0215,5.4883,1.0215,3.1719,47.7,1081.5,90.0,91.0,1.0,1.187,3.326,2.475
2025-08-14 17:00:00-05:00,0.8262,0.1532,0.468,2.0,0.0,0.0,36.22,0.0,82.91,3.309,0.998,5.375,0.998,2.9512,48.4,1081.3,90.0,91.3,1.0,1.085,3.309,2.547
2025-08-14 17:15:00-05:00,0.8262,0.1527,0.4717,2.0,0.0,0.0,36.25,0.0,99.28,3.268,1.0088,4.9648,1.0088,4.1914,48.4,1081.2,90.0,91.5,1.0,1.095,3.268,2.566
2025-08-14 17:30:00-05:00,0.8237,0.1519,0.4731,2.0,0.0,0.0,36.22,0.0,78.43,3.248,1.0098,5.9922,1.0098,4.3008,48.4,1081.6,90.0,91.8,1.0,1.126,3.248,2.635
2025-08-14 17:45:00-05:00,0.8403,0.1515,0.4788,2.0,0.0,0.0,36.25,0.0,98.92,3.35,1.0898,5.1289,1.0898,3.709,48.9,1081.2,90.0,92.0,1.0,1.072,3.35,2.686
2025-08-14 18:00:00-05:00,0.835,0.151,0.4624,2.0,0.0,0.0,36.25,0.0,97.03,3.361,1.001,5.1641,1.001,2.998,49.2,1081.3,90.0,92.3,1.0,1.06,3.361,2.662
2025-08-14 18:15:00-05:00,0.8276,0.1481,0.4624,2.0,0.0,0.0,36.25,0.0,101.4,3.373,0.9839,5.0938,0.9839,3.5566,49.5,1081.0,90.0,92.5,1.0,0.972,3.373,2.684
2025-08-14 18:30:00-05:00,0.8325,0.1495,0.4561,2.0,0.0,0.0,36.25,0.0,95.33,3.396,0.999,4.9648,0.999,3.0645,49.5,1081.4,90.0,92.8,1.0,1.062,3.396,2.658
2025-08-14 18:45:00-05:00,0.8452,0.1494,0.4592,2.0,0.0,0.0,36.22,0.0,83.16,3.227,1.084,5.3125,1.084,3.6445,49.8,1081.3,90.0,93.0,1.0,1.043,3.227,2.672
2025-08-14 19:00:00-05:00,0.8467,0.15,0.4648,2.0,0.0,0.0,36.25,0.0,91.49,3.352,1.0225,6.6406,1.0225,3.6641,49.7,1081.7,90.0,93.4,1.0,1.071,3.352,2.682
2025-08-14 19:15:00-05:00,0.8403,0.1486,0.4585,2.0,0.0,0.0,36.25,0.0,93.84,3.371,0.9893,5.3867,0.9893,3.4453,49.8,1081.5,90.0,93.6,1.0,1.064,3.371,2.582
2025-08-14 19:30:00-05:00,0.8438,0.1493,0.4624,2.0,0.0,0.0,36.25,0.0,95.79,3.332,1.0869,5.1289,1.0869,3.457,50.2,1081.4,90.0,93.8,1.0,1.029,3.332,2.641
2025-08-14 19:45:00-05:00,0.8491,0.1471,0.4529,2.0,0.0,0.0,36.25,0.0,96.24,3.43,0.937,5.8398,0.937,4.0703,50.5,1081.4,90.0,94.1,1.0,1.028,3.43,2.66
2025-08-14 20:00:00-05:00,0.8667,0.1472,0.4568,3.0,0.0,0.0,36.25,0.0,89.02,3.59,1.0137,5.8906,1.0137,4.8008,50.7,1081.8,90.0,94.3,1.0,1.144,3.59,2.744
2025-08-14 20:15:00-05:00,0.8442,0.1447,0.4402,2.0,0.0,0.0,36.25,0.0,99.54,3.543,1.0703,5.9414,1.0703,2.9355,51.0,1081.2,90.0,94.6,1.0,1.092,3.543,2.77
2025-08-14 20:30:00-05:00,0.8506,0.1482,0.439,2.0,0.0,0.0,36.25,0.0,97.6,3.514,1.0439,5.5391,1.0439,3.0273,51.2,1081.3,90.0,94.8,1.0,1.113,3.514,2.709
2025-08-14 20:45:00-05:00,0.8467,0.1479,0.4373,2.0,0.0,0.0,36.22,0.0,82.77,3.457,1.0596,5.2305,1.0596,3.2051,51.2,1081.3,90.0,95.1,1.0,1.095,3.457,2.771
2025-08-14 21:00:00-05:00,0.8682,0.1487,0.4458,2.0,0.0,0.0,36.25,0.0,103.49,3.518,1.042,5.293,1.042,3.0312,51.1,1080.9,90.0,95.3,1.0,1.123,3.518,2.738
2025-08-14 21:15:00-05:00,0.855,0.1461,0.4329,2.0,0.0,0.0,36.25,0.0,97.09,3.475,0.9512,5.3594,0.9512,2.8887,51.1,1081.3,90.0,95.6,1.0,1.055,3.475,2.77
2025-08-14 21:30:00-05:00,0.8442,0.1471,0.4326,2.0,0.0,0.0,36.25,0.0,98.38,3.525,0.9375,5.1953,0.9375,2.9941,50.9,1081.2,90.0,95.8,1.0,0.963,3.525,2.736
2025-08-14 21:45:00-05:00,0.8564,0.1472,0.4453,2.0,0.0,0.0,36.25,0.0,95.93,3.514,1.0098,5.2148,1.0098,3.1602,50.8,1081.4,90.0,96.1,1.0,1.111,3.514,2.727
2025-08-14 22:00:00-05:00,0.8638,0.1521,0.4556,2.0,0.0,0.0,36.22,0.0,87.82,3.562,1.1572,6.1016,1.1572,3.8438,50.6,1081.0,90.0,96.3,1.0,1.056,3.562,2.711
2025-08-14 22:15:00-05:00,0.8569,0.1532,0.4656,2.0,0.0,0.0,36.25,0.0,96.65,3.443,1.0898,6.0234,1.0898,3.1719,50.2,1081.3,90.0,96.6,1.0,1.039,3.443,2.754
2025-08-14 22:30:00-05:00,0.855,0.1548,0.4729,2.0,0.0,0.0,36.25,0.0,94.55,3.412,0.9893,5.625,0.9893,3.0957,50.0,1081.5,90.0,96.8,1.0,0.942,3.412,2.633
2025-08-14 22:45:00-05:00,0.8564,0.1597,0.4907,2.0,0.0,0.0,36.25,0.0,93.83,3.383,1.0605,5.7852,1.0605,2.9668,49.2,1081.5,90.0,97.1,1.0,1.019,3.383,2.701
2025-08-14 23:00:00-05:00,0.8501,0.1597,0.4944,2.0,0.0,0.0,36.25,0.0,94.34,3.355,1.0352,5.7148,1.0352,3.7305,48.7,1081.5,90.0,97.3,1.0,1.025,3.355,2.574
2025-08-14 23:15:00-05:00,0.8452,0.1639,0.5029,2.0,0.0,0.0,36.25,0.0,95.48,3.418,1.0801,5.7891,1.0801,3.1309,48.2,1081.4,90.0,97.6,1.0,1.146,3.418,2.637
2025-08-14 23:30:00-05:00,0.8267,0.1685,0.5132,2.0,0.0,0.0,36.25,0.0,89.57,3.453,1.1543,5.4961,1.1543,3.3203,47.6,1081.8,90.0,97.8,1.0,1.12,3.453,2.604
2025-08-14 23:45:00-05:00,0.8555,0.1697,0.5215,2.0,0.0,0.0,36.22,0.0,87.26,3.354,1.1523,6.4727,1.1523,3.502,47.2,1081.0,90.0,98.1,1.0,1.025,3.354,2.562
2025-08-15 00:00:00-05:00,0.8325,0.1742,0.5435,2.0,0.0,0.0,36.25,0.0,94.85,3.357,1.0938,5.5273,1.0938,3.3809,47.0,1081.5,90.0,98.3,1.0,0.991,3.357,2.561
2025-08-15 00:15:00-05:00,0.8462,0.1781,0.5522,2.0,0.0,0.0,36.25,0.0,95.63,3.383,1.1836,5.5742,1.1836,3.5879,46.5,1081.4,90.0,98.6,1.0,1.056,3.383,2.535
2025-08-15 00:30:00-05:00,0.8237,0.1748,0.541,2.0,0.0,0.0,36.22,0.0,79.2,3.336,1.2002,5.4062,1.2002,3.3906,46.4,1081.5,90.0,98.8,1.0,1.19,3.336,2.656
2025-08-15 00:45:00-05:00,0.8164,0.1787,0.5425,2.0,0.0,0.0,36.25,0.0,95.21,3.342,1.1133,5.4141,1.1133,3.4004,46.3,1081.4,90.0,99.1,1.0,1.056,3.342,2.512
2025-08-15 01:00:00-05:00,0.814,0.1824,0.5723,2.0,0.0,0.0,36.25,0.0,102.34,3.248,1.2646,5.2422,1.2646,3.6621,46.0,1081.0,90.0,99.3,1.0,0.993,3.248,2.547
2025-08-15 01:15:00-05:00,0.8037,0.1868,0.5713,2.0,0.0,0.0,36.25,0.0,95.18,3.312,1.1855,6.3047,1.1855,3.6094,45.7,1081.4,90.0,99.6,1.0,0.934,3.312,2.611
2025-08-15 01:30:00-05:00,0.8091,0.1849,0.5825,2.0,0.0,0.0,36.25,0.0,92.37,3.314,1.2607,5.2109,1.2607,3.7188,45.6,1081.6,90.0,99.8,1.0,0.943,3.314,2.623
2025-08-15 01:45:00-05:00,0.8008,0.1891,0.5835,2.0,0.0,0.0,36.25,0.0,97.17,3.248,1.1934,5.8828,1.1934,3.6777,45.2,1081.3,90.0,100.1,1.0,0.926,3.248,2.607
2025-08-15 02:00:00-05:00,0.8228,0.1888,0.5903,2.0,0.0,0.0,36.22,0.0,81.98,3.27,1.3037,6.582,1.3037,3.7148,45.3,1081.3,90.0,100.3,1.0,1.055,3.27,2.529
2025-08-15 02:15:00-05:00,0.8228,0.1854,0.5835,2.0,0.0,0.0,36.22,0.0,86.74,3.352,1.1592,5.8359,1.1592,3.627,45.1,1081.0,90.0,100.6,1.0,1.19,3.352,2.543
2025-08-15 02:30:00-05:00,0.7856,0.1927,0.5933,3.0,0.0,0.0,36.22,0.0,78.07,3.414,1.3496,6.8516,1.3496,3.834,44.9,1081.6,90.0,100.8,1.0,1.007,3.414,2.613
2025-08-15 02:45:00-05:00,0.7891,0.1931,0.6108,2.0,0.0,0.0,36.25,0.0,98.85,3.369,1.2314,5.8867,1.2314,3.8789,44.9,1081.2,90.0,101.1,1.0,1.082,3.369,2.604
2025-08-15 03:00:00-05:00,0.7856,0.1895,0.5977,2.0,0.0,0.0,36.22,0.0,81.71,3.416,1.2256,5.9922,1.2256,4.8008,44.9,1081.4,90.0,101.3,1.0,1.134,3.416,2.566
2025-08-15 03:15:00-05:00,0.7935,0.1925,0.5933,2.0,0.0,0.0,36.22,0.0,85.51,3.432,1.2441,5.4219,1.2441,3.7383,45.0,1081.1,90.0,101.6,1.0,1.059,3.432,2.604
2025-08-15 03:30:00-05:00,0.8032,0.1907,0.5825,2.0,0.0,0.0,36.25,0.0,99.09,3.303,1.2275,6.2031,1.2275,3.6934,44.8,1081.2,90.0,101.8,1.0,1.056,3.303,2.611
2025-08-15 03:45:00-05:00,0.8052,0.1869,0.5728,2.0,0.0,0.0,36.25,0.0,97.05,3.424,1.1641,5.6289,1.1641,3.7637,44.9,1081.3,90.0,102.1,1.0,1.119,3.424,2.547
2025-08-15 04:00:00-05:00,0.7979,0.1864,0.5801,2.0,0.0,0.0,36.22,0.0,79.96,3.387,1.1777,6.0273,1.1777,3.7695,44.8,1081.5,90.0,102.3,1.0,1.141,3.387,2.639
2025-08-15 04:15:00-05:00,0.8003,0.1884,0.5894,2.0,0.0,0.0,36.28,0.0,110.34,3.408,1.1416,5.6016,1.1416,3.5625,44.9,1081.4,90.0,102.6,1.0,1.069,3.408,2.607
2025-08-15 04:30:00-05:00,0.8052,0.1915,0.6055,2.0,0.0,0.0,36.28,0.0,113.9,3.42,1.377,5.8711,1.377,5.1367,44.7,1081.2,90.0,102.8,1.0,1.17,3.42,2.562
2025-08-15 04:45:00-05:00,0.7871,0.1967,0.5977,2.0,0.0,0.0,36.25,0.0,93.97,3.418,1.2227,6.3477,1.2227,4.3672,44.6,1081.5,90.0,103.1,1.0,1.091,3.418,2.621
2025-08-15 05:00:00-05:00,0.7891,0.1909,0.5889,2.0,0.0,0.0,36.28,0.0,103.68,3.266,1.1787,5.6523,1.1787,3.6836,44.6,1081.8,90.0,103.3,1.0,1.136,3.266,2.539
2025-08-15 05:15:00-05:00,0.8066,0.1937,0.5898,2.0,0.0,0.0,36.25,0.0,99.97,3.24,1.208,5.75,1.208,3.541,44.5,1081.1,90.0,103.6,1.0,1.165,3.24,2.537
2025-08-15 05:30:00-05:00,0.7773,0.1915,0.5947,2.0,0.0,0.0,36.38,0.0,107.18,3.178,1.208,5.1484,1.208,3.7988,44.0,1084.4,90.0,103.9,1.0,1.159,3.178,2.477
2025-08-15 05:45:00-05:00,0.7832,0.1948,0.6104,2.0,0.0,0.0,36.34,0.0,93.12,3.336,1.2725,5.7969,1.2725,3.7695,43.9,1084.4,91.0,104.1,1.0,1.104,3.336,2.539
2025-08-15 06:00:00-05:00,0.7754,0.191,0.5952,3.0,0.0,0.0,36.34,0.0,92.64,3.225,1.2832,6.4844,1.2832,4.125,43.9,1084.4,91.0,104.4,1.0,1.236,3.225,2.535
2025-08-15 06:15:00-05:00,0.7935,0.1936,0.604,2.0,0.0,0.0,36.34,0.0,93.59,3.361,1.2422,6.1367,1.2422,3.8496,43.9,1084.4,91.0,104.6,1.0,1.079,3.361,2.455
2025-08-15 06:30:00-05:00,0.7773,0.1929,0.6055,2.0,0.0,0.0,36.34,0.0,98.08,3.219,1.1953,5.4648,1.1953,3.9648,43.8,1084.1,91.0,104.9,1.0,1.175,3.219,2.57
2025-08-15 06:45:00-05:00,0.7764,0.1934,0.6021,2.0,0.0,0.0,36.34,0.0,99.87,3.223,1.1455,5.5859,1.1455,3.7305,44.0,1084.0,91.0,105.1,1.0,1.135,3.223,2.566
2025-08-15 07:00:00-05:00,0.7754,0.197,0.6084,2.0,0.0,0.0,36.34,0.0,97.64,3.295,1.21,6.1523,1.21,4.0117,43.9,1084.1,91.0,105.4,1.0,1.051,3.295,2.514
2025-08-15 07:15:00-05:00,0.7578,0.1934,0.5977,2.0,0.0,0.0,36.34,0.0,87.82,3.295,1.2373,5.7539,1.2373,3.9062,43.9,1084.7,91.0,105.6,1.0,1.077,3.295,2.555
2025-08-15 07:30:00-05:00,0.7788,0.1976,0.6006,2.0,0.0,0.0,36.34,0.0,90.11,3.232,1.2256,5.7617,1.2256,3.5781,43.8,1084.6,91.0,105.9,1.0,1.211,3.232,2.539
2025-08-15 07:45:00-05:00,0.8018,0.1937,0.6133,2.0,0.0,0.0,36.38,0.0,106.1,3.271,1.1641,5.9062,1.1641,3.8008,44.1,1084.5,91.0,106.1,1.0,1.062,3.271,2.59
2025-08-15 08:00:00-05:00,0.8164,0.1912,0.606,2.0,0.0,0.0,36.34,0.0,96.42,3.361,1.2822,6.1133,1.2822,4.0742,44.0,1084.2,91.0,106.4,1.0,1.264,3.361,2.635
2025-08-15 08:15:00-05:00,0.8247,0.1926,0.6011,2.0,0.0,0.0,36.34,0.0,96.3,3.402,1.3672,5.8281,1.3672,3.6875,44.2,1084.2,91.0,106.6,1.0,1.238,3.402,2.596
2025-08-15 08:30:00-05:00,0.8037,0.1887,0.5913,2.0,0.0,0.0,36.34,0.0,95.38,3.414,1.2344,5.3945,1.2344,3.7051,44.4,1084.3,91.0,106.9,1.0,1.205,3.414,2.688
2025-08-15 08:45:00-05:00,0.7964,0.1874,0.5527,2.0,0.0,0.0,36.31,0.0,83.63,3.537,1.2578,5.2891,1.2578,3.5527,44.9,1084.1,91.0,107.1,1.0,1.157,3.537,2.766
2025-08-15 09:00:00-05:00,0.8374,0.1814,0.5776,2.0,0.0,0.0,36.38,0.0,99.4,3.525,1.2402,6.332,1.2402,4.1641,44.9,1084.9,91.0,107.4,1.0,1.246,3.525,2.838
2025-08-15 09:15:00-05:00,0.8594,0.1786,0.5581,3.0,0.0,0.0,36.34,0.0,100.22,3.566,1.124,6.8438,1.124,3.9648,45.3,1083.9,91.0,107.6,1.0,1.157,3.566,2.889
2025-08-15 09:30:00-05:00,0.8223,0.1787,0.5459,2.0,0.0,0.0,36.31,0.0,80.61,3.531,1.1738,5.5586,1.1738,3.2559,45.5,1084.3,91.0,107.9,1.0,1.129,3.531,2.873
2025-08-15 09:45:00-05:00,0.8462,0.1759,0.5439,2.0,0.0,0.0,36.31,0.0,81.3,3.506,1.1904,5.5586,1.1904,3.6543,45.8,1084.2,91.0,108.1,1.0,1.236,3.506,2.822
2025-08-15 10:00:00-05:00,0.8389,0.1738,0.5391,2.0,0.0,0.0,36.34,0.0,89.27,3.488,1.1523,5.3008,1.1523,3.4316,46.0,1084.6,91.0,108.4,1.0,1.268,3.488,2.865
2025-08-15 10:15:00-05:00,0.8398,0.1755,0.5229,2.0,0.0,0.0,36.34,0.0,87.45,3.6,1.1562,5.4375,1.1562,3.4609,46.1,1084.8,91.0,108.6,1.0,1.235,3.6,2.846
2025-08-15 10:30:00-05:00,0.8779,0.173,0.5322,2.0,0.0,0.0,36.34,0.0,93.13,3.428,1.125,5.7031,1.125,3.5625,46.2,1084.4,91.0,108.9,1.0,1.062,3.428,2.723
2025-08-15 10:45:00-05:00,0.8389,0.1715,0.5249,2.0,0.0,0.0,36.38,0.0,109.6,3.41,1.1162,5.5742,1.1162,3.5625,46.6,1084.3,91.0,109.1,1.0,1.116,3.41,2.721
2025-08-15 11:00:00-05:00,0.8413,0.1681,0.4939,2.0,0.0,0.0,36.34,0.0,98.01,3.518,1.1582,5.8008,1.1582,3.1387,47.2,1084.1,91.0,109.4,1.0,1.143,3.518,2.781
2025-08-15 11:15:00-05:00,0.8413,0.1644,0.4944,2.0,0.0,0.0,36.34,0.0,91.1,3.689,1.167,5.4883,1.167,3.3945,47.7,1084.5,91.0,109.6,1.0,1.118,3.689,2.85
2025-08-15 11:30:00-05:00,0.853,0.1667,0.4951,2.0,0.0,0.0,36.34,0.0,94.72,3.596,1.2344,5.457,1.2344,3.3496,47.8,1084.3,91.0,109.9,1.0,1.163,3.596,2.867
2025-08-15 11:45:00-05:00,0.8413,0.16,0.4775,2.0,0.0,0.0,36.34,0.0,95.05,3.357,1.0557,5.2617,1.0557,3.3613,48.2,1084.3,91.0,110.1,1.0,1.165,3.357,2.705
2025-08-15 12:00:00-05:00,0.8301,0.1597,0.4819,2.0,0.0,0.0,36.31,0.0,79.48,3.479,1.1123,5.3945,1.1123,3.127,48.6,1084.3,91.0,110.4,1.0,1.126,3.479,2.742
2025-08-15 12:15:00-05:00,0.853,0.1614,0.4814,2.0,0.0,0.0,36.31,0.0,80.9,3.461,1.0439,5.7383,1.0439,3.125,48.4,1084.2,91.0,110.6,1.0,1.026,3.461,2.684
2025-08-15 12:30:00-05:00,0.8604,0.1597,0.4868,2.0,0.0,0.0,36.34,0.0,97.32,3.549,1.0537,6.1211,1.0537,3.209,48.3,1084.1,91.0,110.9,1.0,1.087,3.549,2.715
2025-08-15 12:45:00-05:00,0.855,0.1614,0.4995,2.0,0.0,0.0,36.34,0.0,96.66,3.541,1.0732,5.3203,1.0732,4.1641,48.5,1084.2,91.0,111.1,1.0,1.186,3.541,2.742
2025-08-15 13:00:00-05:00,0.8628,0.1616,0.4788,2.0,0.0,0.0,36.34,0.0,95.92,3.475,1.0986,6.1172,1.0986,3.3711,48.5,1084.2,91.0,111.4,1.0,1.149,3.475,2.617
2025-08-15 13:15:00-05:00,0.8418,0.1613,0.4851,2.0,0.0,0.0,36.34,0.0,96.8,3.469,1.0801,5.2852,1.0801,3.1055,48.3,1084.2,91.0,111.6,1.0,1.142,3.469,2.672
2025-08-15 13:30:00-05:00,0.8682,0.1616,0.4907,2.0,0.0,0.0,36.34,0.0,93.13,3.412,1.083,5.5469,1.083,3.2188,48.2,1084.4,91.0,111.9,1.0,1.15,3.412,2.637
2025-08-15 13:45:00-05:00,0.8643,0.1592,0.4863,2.0,0.0,0.0,36.34,0.0,92.63,3.441,1.0459,5.3828,1.0459,3.7578,48.6,1084.4,91.0,112.1,0.0,1.17,3.441,2.689
2025-08-15 14:00:00-05:00,0.8569,0.1622,0.4824,2.0,0.0,0.0,36.34,0.0,93.26,3.461,1.0391,6.0938,1.0391,3.1055,48.8,1084.4,91.0,112.4,1.0,1.045,3.461,2.805
2025-08-15 14:15:00-05:00,0.8618,0.1591,0.4824,2.0,0.0,0.0,36.38,0.0,111.2,3.477,1.1045,5.8984,1.1045,3.2324,48.9,1084.2,91.0,112.6,1.0,1.093,3.477,2.742
2025-08-15 14:30:00-05:00,0.8262,0.158,0.4731,2.0,0.0,0.0,36.34,0.0,95.76,3.59,1.043,5.1875,1.043,3.1113,48.9,1084.2,91.0,112.9,1.0,1.067,3.59,2.658
2025-08-15 14:45:00-05:00,0.8452,0.1581,0.4624,2.0,0.0,0.0,36.34,0.0,101.87,3.4,1.0439,5.4375,1.0439,2.9141,49.2,1083.8,91.0,113.1,1.0,1.112,3.4,2.721
2025-08-15 15:00:00-05:00,0.8364,0.1559,0.4585,2.0,0.0,0.0,36.31,0.0,73.85,3.396,1.0801,5.043,1.0801,2.9727,49.6,1084.7,91.0,113.4,1.0,1.053,3.396,2.66
2025-08-15 15:15:00-05:00,0.8418,0.156,0.4597,2.0,0.0,0.0,36.34,0.0,94.03,3.488,1.1045,5.7891,1.1045,3.0723,49.7,1084.3,91.0,113.6,1.0,1.175,3.488,2.73
2025-08-15 15:30:00-05:00,0.8589,0.1594,0.4717,2.0,0.0,0.0,36.34,0.0,96.6,3.447,1.1553,5.5703,1.1553,3.1426,49.5,1084.2,91.0,113.9,1.0,1.206,3.447,2.725
2025-08-15 15:45:00-05:00,0.8462,0.1561,0.4622,2.0,0.0,0.0,36.38,0.0,110.04,3.582,1.1387,5.1602,1.1387,3.3203,49.7,1084.3,91.0,114.1,1.0,1.194,3.582,2.781
2025-08-15 16:00:00-05:00,0.8682,0.1614,0.4717,2.0,0.0,0.0,36.38,0.0,103.76,3.498,1.1035,5.707,1.1035,3.1211,49.1,1084.7,91.0,114.4,1.0,1.142,3.498,2.701
2025-08-15 16:15:00-05:00,0.8579,0.1616,0.4717,2.0,0.0,0.0,36.34,0.0,94.61,3.543,1.0176,5.7539,1.0176,3.3867,49.6,1084.3,91.0,114.6,1.0,1.14,3.543,2.705
2025-08-15 16:30:00-05:00,0.8716,0.1633,0.4807,2.0,0.0,0.0,36.34,0.0,90.33,3.479,1.1494,5.5117,1.1494,3.582,49.5,1084.6,91.0,114.9,1.0,1.099,3.479,2.785
2025-08-15 16:45:00-05:00,0.8921,0.1595,0.4731,2.0,0.0,0.0,36.34,0.0,97.54,3.697,1.1143,5.9609,1.1143,3.2031,49.9,1084.1,91.0,115.1,1.0,1.111,3.697,2.797
